subject,session,New_DeviceTime,Delta_t,Longitude,Longitude_1std,Latitude,Latitude_1std,curvedness_feature,centrifugal_feature,GPSSpeed(Meterspersecond),GPSSpeed(Meterspersecond)_1std,HorizontalDilutionofPrecision,HorizontalDilutionofPrecision_1std,Altitude,Altitude_1std,slope_type,slope_level,slope_type_N_level,Bearing,Bearing_1std,G(x),G(x)_1std,G(y),G(y)_1std,G(z),G(z)_1std,G(calibrated),G(calibrated)_1std,AccelerationSensor(Total)(g),AccelerationSensor(Total)(g)_1std,AccelerationSensor(Yaxis)(g),AccelerationSensor(Yaxis)(g)_1std,AccelerationSensor(Xaxis)(g),AccelerationSensor(Xaxis)(g)_1std,AccelerationSensor(Zaxis)(g),AccelerationSensor(Zaxis)(g)_1std,AverageTripSpeed(WhilstStoppedorMoving)(kmperh),AverageTripSpeed(WhilstStoppedorMoving)(kmperh)_1std,AirFuelRatio(Measured)(ratioto1),AirFuelRatio(Measured)(ratioto1)_1std,Barometer(onAndroiddevice)(mb),Barometer(onAndroiddevice)(mb)_1std,Distancetoempty(Estimated)(km),Distancetoempty(Estimated)(km)_1std,DistancetravelledwithMILperCELlit(km),DistancetravelledwithMILperCELlit(km)_1std,EngineCoolantTemperature,EngineCoolantTemperature_1std,EngineLoad,EngineLoad_1std,FuelRemaining(Calculatedfromvehicleprofile),FuelRemaining(Calculatedfromvehicleprofile)_1std,EngineRPM(rpm),EngineRPM(rpm)_1std,Fuelcost(trip)(cost),Fuelcost(trip)(cost)_1std,Fuelflowrateperhour(galperhr),Fuelflowrateperhour(galperhr)_1std,Fuelflowrateperminute(galpermin),Fuelflowrateperminute(galpermin)_1std,Fuelused(trip)(gal),Fuelused(trip)(gal)_1std,GPSAltitude(m),GPSAltitude(m)_1std,FuelTrimBank1LongTerm(percent),FuelTrimBank1LongTerm(percent)_1std,Fueltrimbank1sensor2(percent),Fueltrimbank1sensor2(percent)_1std,GPSAccuracy(m),GPSAccuracy(m)_1std,FuelTrimBank1ShortTerm(percent),FuelTrimBank1ShortTerm(percent)_1std,GPSBearing,GPSBearing_1std,GPSvsOBDSpeeddifference(kmperh),GPSvsOBDSpeeddifference(kmperh)_1std,Voltage(ControlModule)(V),Voltage(ControlModule)(V)_1std,MassAirFlowRate(gpers),MassAirFlowRate(gpers)_1std,IntakeAirTemperature,IntakeAirTemperature_1std,IntakeManifoldPressure(psi),IntakeManifoldPressure(psi)_1std,O2Sensor1EquivalenceRatio(alternate),O2Sensor1EquivalenceRatio(alternate)_1std,TripDistance(km),TripDistance(km)_1std,Tripdistance(storedinvehicleprofile)(km),Tripdistance(storedinvehicleprofile)(km)_1std,EnginekW(Atthewheels)(kW),EnginekW(Atthewheels)(kW)_1std,Horsepower(Atthewheels)(hp),Horsepower(Atthewheels)(hp)_1std,KilometersPerLitre(LongTermAverage)(kpl),KilometersPerLitre(LongTermAverage)(kpl)_1std,LitresPer100Kilometer(LongTermAverage)(lper100km),LitresPer100Kilometer(LongTermAverage)(lper100km)_1std,MilesPerGallon(LongTermAverage)(mpg),MilesPerGallon(LongTermAverage)(mpg)_1std,Torque(Nm),Torque(Nm)_1std,TripTime(Sincejourneystart)(s),TripTime(Sincejourneystart)(s)_1std,Triptime(whilstmoving)(s),Triptime(whilstmoving)(s)_1std,Triptime(whilststationary)(s),Triptime(whilststationary)(s)_1std,Speed(OBD)(kmperh),Speed(OBD)(mperspow2)_1std,accel_type,accel_level,accel_type_N_level,AbsoluteThrottlePositionB(percent),AbsoluteThrottlePositionB(percent)_1std,AbsoluteThrottlePositionD(percent),AbsoluteThrottlePositionD(percent)_1std,AbsoluteThrottlePositionE(percent),AbsoluteThrottlePositionE(percent)_1std,AbsoluteThrottlePositionF(percent),AbsoluteThrottlePositionF(percent)_1std,CO2ingperkm(Average)(gperkm),CO2ingperkm(Average)(gperkm)_1std,FuelLevel(FromEngineECU)(percent),FuelLevel(FromEngineECU)(percent)_1std,RelativeThrottlePosition(percent),RelativeThrottlePosition(percent)_1std,RelativeAcceleratorPedalPosition(percent),RelativeAcceleratorPedalPosition(percent)_1std,ThrottlePosition(Manifold)(percent),ThrottlePosition(Manifold)(percent)_1std
26,DRIVING1,2014-03-03T11:34:12.000-05:00,2,-79.94584882,0.000008,40.44400669,-0.000034,1.26249e-005,0.00126249,3.0,0.625000,11.0,0.000000,250.0,-1.000000,Downhill,Medium,Downhill_Medium,171.7,-2.050000,-10.45,-0.035000,-0.15,0.155000,-0.29,0.275000,0.09,0.005000,0.17,0.095000,-0.06,-0.035000,-1.17,-0.095000,-0.14,0.015000,2.27,0.030000,99999999,99999999,994.5,0.005000,-808.37,0.000000,99999999,99999999,89,0.000000,30.2,-2.545000,-100.37,-0.005000,1011,-43.750000,0.09,0.000000,0.41,-0.080000,0.01,0.000000,0.02,0.000000,250,-1.000000,4.69,-0.780000,99999999,99999999,11,0.000000,-4.69,-0.390000,171.7,-2.050000,2.8,0.550000,99999999,99999999,5.14,-1.000000,9,0.000000,99999999,99999999,99999999,99999999,0.15,0.000000,1531.24,0.005000,1.07,0.335000,1.43,0.445000,12.58,0.000000,7.95,0.000000,35.55,0.000000,10.06,2.620000,103,1.000000,67.86,1.010000,36.01,0.000000,10,0.277778,Acceleration,Low,Acceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,-0.195000
26,DRIVING1,2014-03-03T11:34:14.000-05:00,2,-79.94583339,0.000008,40.4439401,-0.000033,6.78859e-007,5.49876e-005,2.75,-0.125000,6.0,-2.500000,250.0,0.000000,Plain,Low,Plain_Low,173.4,0.850000,-9.65,0.400000,0.89,0.520000,-0.81,-0.260000,0.01,-0.040000,0,-0.085000,0.02,0.040000,-1,0.085000,-0.19,-0.025000,2.32,0.025000,99999999,99999999,994.56,0.030000,-808.38,-0.005000,99999999,99999999,90,0.500000,33.73,1.765000,-100.37,0.000000,908.25,-51.375000,0.09,0.000000,0.39,-0.010000,0.01,0.000000,0.02,0.000000,250,0.000000,9.38,2.345000,99999999,99999999,6,-2.500000,-1.56,1.565000,173.4,0.850000,0.9,-0.950000,99999999,99999999,4.87,-0.135000,9,0.000000,99999999,99999999,99999999,99999999,0.16,0.005000,1531.24,0.000000,1.07,0.000000,1.43,0.000000,12.58,0.000000,7.95,0.000000,35.55,0.000000,10.06,0.000000,105,1.000000,69.81,0.975000,36.01,0.000000,9,-0.138889,Deceleration,Low,Deceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,20.39,1.370000
26,DRIVING1,2014-03-03T11:34:17.000-05:00,3,-79.94584462,-0.000004,40.44388514,-0.000018,9.69543e-006,0.000620508,2.5,-0.083333,7.0,0.333333,248.0,-0.666667,Downhill,Medium,Downhill_Medium,188.2,4.933333,-9.18,0.156667,-0.35,-0.413333,-0.31,0.166667,-0.04,-0.016667,-0.06,-0.020000,-0.04,-0.020000,-0.94,0.020000,-0.13,0.020000,2.36,0.013333,99999999,99999999,994.44,-0.040000,-808.39,-0.003333,99999999,99999999,90,0.000000,32.55,-0.393333,-100.37,0.000000,1069.5,53.750000,0.09,0.000000,0.58,0.063333,0.01,0.000000,0.02,0.000000,248,-0.666667,6.25,-1.043333,99999999,99999999,7,0.333333,-3.12,-0.520000,188.2,4.933333,1,0.033333,99999999,99999999,7.25,0.793333,9,0.000000,99999999,99999999,99999999,99999999,0.16,0.000000,1531.25,0.003333,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,107,0.666667,71.9,0.696667,36.01,0.000000,8,-0.0925925,Deceleration,Low,Deceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,-0.913333
26,DRIVING1,2014-03-03T11:34:19.000-05:00,2,-79.94588309,-0.000019,40.44384369,-0.000021,1.52031e-005,0.00123145,2.5,0.000000,7.0,0.000000,249.0,0.500000,Uphill,Medium,Uphill_Medium,210.3,11.050000,-9.38,-0.100000,0.31,0.330000,-0.14,0.085000,-0.02,0.010000,-0.04,0.010000,0.04,0.040000,-0.96,-0.010000,-0.14,-0.005000,2.42,0.030000,99999999,99999999,994.52,0.040000,-808.4,-0.005000,99999999,99999999,90,0.000000,31.37,-0.590000,-100.37,0.000000,947.25,-61.125000,0.09,0.000000,0.37,-0.105000,0.01,0.000000,0.02,0.000000,249,0.500000,4.69,-0.780000,99999999,99999999,7,0.000000,-4.69,-0.785000,210.3,11.050000,0,-0.500000,99999999,99999999,4.65,-1.300000,9,0.000000,99999999,99999999,99999999,99999999,0.17,0.005000,1531.25,0.000000,0.47,0.47,0.64,0.64,12.58,0.000000,7.95,0.000000,35.55,0.000000,4.78,4.78,109,1.000000,73.91,1.005000,36.01,0.000000,9,0.138889,Acceleration,Low,Acceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:21.000-05:00,2,-79.94594178,-0.000029,40.4438177,-0.000013,1.27265e-005,0.00103085,2.25,-0.125000,8.0,0.500000,249.0,0.000000,Plain,Low,Plain_Low,234.5,12.100000,-9.71,-0.165000,-0.29,-0.300000,-0.04,0.050000,0.01,0.015000,-0.01,0.015000,-0.03,-0.035000,-0.99,-0.015000,-0.1,0.020000,2.47,0.025000,99999999,99999999,994.53,0.005000,-808.4,0.000000,99999999,99999999,90,0.000000,31.37,0.000000,-100.37,0.000000,871.5,-37.875000,0.09,0.000000,0.37,0.000000,0.01,0.000000,0.02,0.000000,249,0.000000,7.81,1.560000,99999999,99999999,8,0.500000,-3.91,0.390000,234.5,12.100000,0.9,0.450000,99999999,99999999,4.59,-0.030000,9,0.000000,99999999,99999999,99999999,99999999,0.17,0.000000,1531.26,0.005000,0.47,0.000000,0.64,0.000000,12.58,0.000000,7.95,0.000000,35.55,0.000000,4.78,0.000000,111,1.000000,75.96,1.025000,36.01,0.000000,9,0,ConstatndSpeed,Low,ConstatndSpeed_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:23.000-05:00,2,-79.94600856,-0.000033,40.4438189,0.000001,1.4184e-005,0.000510624,2.25,0.000000,9.0,0.500000,249.0,0.000000,Plain,Low,Plain_Low,272.1,18.800000,-9.68,0.015000,-0.51,-0.110000,-0.88,-0.420000,0.01,0.000000,0.01,0.010000,-0.06,-0.015000,-1.01,-0.010000,-0.15,-0.025000,2.49,0.010000,99999999,99999999,994.57,0.020000,-808.41,-0.005000,99999999,99999999,90,0.000000,35.69,2.160000,-100.37,0.000000,746.75,-62.375000,0.09,0.000000,0.36,-0.005000,0.01,0.000000,0.02,0.000000,249,0.000000,10.16,1.175000,99999999,99999999,9,0.500000,-3.12,0.395000,272.1,18.800000,2.1,0.600000,99999999,99999999,4.42,-0.085000,9,0.000000,99999999,99999999,99999999,99999999,0.18,0.005000,1531.26,0.000000,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,114,1.500000,77.99,1.015000,36.01,0.000000,6,-0.416667,Deceleration,Medium,Deceleration_Medium,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:25.000-05:00,2,-79.94604825,-0.000020,40.44382987,0.000005,1.4399e-005,0.000359974,1.25,-0.500000,7.0,-1.000000,250.0,0.500000,Uphill,Medium,Uphill_Medium,289.5,8.700000,-9.34,0.170000,0.9,0.705000,-1.16,-0.140000,-0.02,-0.015000,-0,-0.005000,0.08,0.070000,-0.98,0.015000,-0.25,-0.050000,2.51,0.010000,99999999,99999999,994.52,-0.025000,-808.42,-0.005000,99999999,99999999,90,0.000000,46.27,5.290000,-100.38,-0.005000,961.25,107.250000,0.1,0.005000,0.53,0.085000,0.01,0.000000,0.02,0.000000,250,0.500000,5.47,-2.345000,99999999,99999999,7,-1.000000,-3.12,0.000000,289.5,8.700000,0.5,-0.800000,99999999,99999999,6.64,1.110000,9,0.000000,99999999,99999999,99999999,99999999,0.18,0.000000,1531.26,0.000000,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,116,1.000000,80.05,1.030000,36.01,0.000000,5,-0.138889,Deceleration,Low,Deceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,23.14,2.745000
26,DRIVING1,2014-03-03T11:34:27.000-05:00,2,-79.94608886,-0.000020,40.44384668,0.000008,2.95601e-006,0.000295601,1.5,0.125000,8.0,0.500000,251.0,0.500000,Uphill,Medium,Uphill_Medium,307.2,8.850000,-8.11,0.615000,1.07,0.085000,-0.47,0.345000,-0.15,-0.065000,-0.11,-0.055000,0.07,-0.005000,-0.89,0.045000,-0.17,0.040000,2.57,0.030000,99999999,99999999,994.51,-0.005000,-808.44,-0.010000,99999999,99999999,90,0.000000,48.63,1.180000,-100.38,0.000000,1360.5,199.625000,0.1,0.000000,0.97,0.220000,0.02,0.005000,0.03,0.005000,251,0.500000,0.78,-2.345000,99999999,99999999,8,0.500000,5.47,4.295000,307.2,8.850000,4.6,2.050000,99999999,99999999,12.01,2.685000,10,0.500000,99999999,99999999,99999999,99999999,0.19,0.005000,1531.27,0.005000,2.78,2.78,3.72,3.72,12.58,0.000000,7.95,0.000000,35.55,0.000000,19.48,19.48,117,0.500000,81.93,0.940000,36.01,0.000000,10,0.694444,Acceleration,Medium,Acceleration_Medium,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,23.14,0.000000
26,DRIVING1,2014-03-03T11:34:29.000-05:00,2,-79.94611928,-0.000015,40.4438924,0.000023,1.53266e-005,0.0044294,2.0,0.250000,10.0,1.000000,252.0,0.500000,Uphill,Medium,Uphill_Medium,342.0,17.400000,-8.86,-0.375000,0.38,-0.345000,-0.57,-0.050000,-0.08,0.035000,0,0.055000,0,-0.035000,-1,-0.055000,-0.19,-0.010000,2.67,0.050000,99999999,99999999,994.47,-0.020000,-808.47,-0.015000,99999999,99999999,90,0.000000,40,-4.315000,-100.38,0.000000,1646.25,142.875000,0.1,0.000000,1.04,0.035000,0.02,0.000000,0.03,0.000000,252,0.500000,3.12,1.170000,99999999,99999999,10,1.000000,5.47,0.000000,342,17.400000,10.7,3.050000,99999999,99999999,12.9,0.445000,11,0.500000,99999999,99999999,99999999,99999999,0.19,0.000000,1531.27,0.000000,6.4,1.810000,8.59,2.435000,12.58,0.000000,7.95,0.000000,35.55,0.000000,37.13,8.825000,120,1.500000,84.05,1.060000,36.01,0.000000,17,0.972222,Acceleration,High,Acceleration_High,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,455.62,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,-2.745000
26,DRIVING1,2014-03-03T11:34:31.000-05:00,2,-79.94617583,-0.000028,40.44398971,0.000049,2.8915e-005,0.011566,5.25,1.625000,9.0,-0.500000,254.0,1.000000,Uphill,Medium,Uphill_Medium,343.3,0.650000,-9.05,-0.095000,-0.43,-0.405000,-0.27,0.150000,-0.06,0.010000,-0.13,-0.065000,-0.01,-0.005000,-0.87,0.065000,-0.14,0.025000,2.8,0.065000,99999999,99999999,994.52,0.025000,-808.48,-0.005000,99999999,99999999,90,0.000000,23.53,-8.235000,-100.39,-0.005000,1830.75,92.250000,0.1,0.000000,0.73,-0.155000,0.01,-0.005000,0.03,0.000000,254,1.000000,4.69,0.785000,99999999,99999999,9,-0.500000,0,-2.735000,343.3,0.650000,5.6,-2.550000,99999999,99999999,9.08,-1.910000,11,0.000000,99999999,99999999,99999999,99999999,0.2,0.005000,1531.29,0.010000,3.23,-1.585000,4.33,-2.130000,12.58,0.000000,7.95,0.000000,35.55,0.000000,16.83,-10.150000,122,1.000000,86.11,1.030000,36.01,0.000000,20,0.416667,Acceleration,Medium,Acceleration_Medium,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,475.85,10.115000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:33.000-05:00,2,-79.94623722,-0.000031,40.44411232,0.000061,1.28794e-005,0.00567981,5.75,0.250000,9.0,0.000000,258.0,2.000000,Uphill,High,Uphill_High,354.4,5.550000,-9.33,-0.140000,-0.24,0.095000,-0.56,-0.145000,-0.03,0.015000,-0.05,0.040000,-0.05,-0.020000,-0.94,-0.035000,-0.07,0.035000,2.93,0.065000,99999999,99999999,994.63,0.055000,-808.5,-0.010000,99999999,99999999,90,0.000000,24.31,0.390000,-100.39,0.000000,1697.75,-66.500000,0.1,0.000000,0.6,-0.065000,0.01,0.000000,0.03,0.000000,258,2.000000,3.12,-0.785000,99999999,99999999,9,0.000000,-1.56,-0.780000,354.4,5.550000,1.2,-2.200000,99999999,99999999,7.47,-0.805000,11,0.000000,99999999,99999999,99999999,99999999,0.22,0.010000,1531.3,0.005000,1.08,-1.075000,1.45,-1.440000,12.58,0.000000,7.95,0.000000,35.55,0.000000,6.07,-5.380000,124,1.000000,88.23,1.060000,36.01,0.000000,21,0.138889,Acceleration,Low,Acceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,447.15,-14.350000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:35.000-05:00,2,-79.94628788,-0.000025,40.44426828,0.000078,1.75168e-005,0.00772492,5.75,0.000000,7.0,-1.000000,258.0,0.000000,Plain,Low,Plain_Low,348.7,-2.850000,-8.94,0.195000,-1.05,-0.405000,0.98,0.770000,-0.06,-0.015000,-0.06,-0.005000,-0.12,-0.035000,-0.93,0.005000,-0.07,0.000000,3.07,0.070000,99999999,99999999,994.69,0.030000,-808.51,-0.005000,99999999,99999999,89,-0.500000,26.27,0.980000,-100.39,0.000000,1604,-46.875000,0.1,0.000000,0.61,0.005000,0.01,0.000000,0.03,0.000000,258,0.000000,3.12,0.000000,99999999,99999999,7,-1.000000,0,0.780000,348.7,-2.850000,0.3,-0.450000,99999999,99999999,7.64,0.085000,10,-0.500000,99999999,99999999,99999999,99999999,0.23,0.005000,1531.31,0.005000,1.08,0.000000,1.45,0.000000,12.58,0.000000,7.95,0.000000,35.55,0.000000,6.07,0.000000,126,1.000000,90.51,1.140000,36.01,0.000000,21,0,ConstatndSpeed,Low,ConstatndSpeed_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,428.05,-9.550000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:37.000-05:00,2,-79.94628801,-0.000000,40.44436381,0.000048,3.93861e-005,0.0142184,4.75,-0.500000,5.0,-1.000000,257.0,-0.500000,Downhill,Medium,Downhill_Medium,356.2,3.750000,-9.7,-0.380000,-0.67,0.190000,1.03,0.025000,0.02,0.040000,0.11,0.085000,-0.13,-0.005000,-1.09,-0.080000,-0.02,0.025000,3.18,0.055000,99999999,99999999,994.75,0.030000,-808.53,-0.010000,99999999,99999999,89,0.000000,26.27,0.000000,-100.39,0.000000,1560.5,-21.750000,0.11,0.005000,0.58,-0.015000,0.01,0.000000,0.03,0.000000,257,-0.500000,1.56,-0.780000,99999999,99999999,5,-1.000000,3.91,1.955000,356.2,3.750000,1.7,0.700000,99999999,99999999,7.25,-0.195000,9,-0.500000,99999999,99999999,99999999,99999999,0.24,0.005000,1531.32,0.005000,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,128,1.000000,92.47,0.980000,36.01,0.000000,19,-0.277778,Deceleration,Low,Deceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,412.33,-7.860000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:39.000-05:00,2,-79.94624069,0.000024,40.44442306,0.000030,2.98653e-005,0.00298653,2.25,-1.250000,4.0,-0.500000,253.0,-2.000000,Downhill,High,Downhill_High,359.3,1.550000,-9.53,0.085000,-0.43,0.120000,0.93,-0.050000,-0,-0.010000,0.01,-0.050000,-0.05,0.040000,-1.01,0.040000,-0.02,0.000000,3.23,0.025000,99999999,99999999,994.79,0.020000,-808.54,-0.005000,99999999,99999999,89,0.000000,31.76,2.745000,-100.4,-0.005000,1130.75,-214.875000,0.11,0.000000,0.55,-0.015000,0.01,0.000000,0.03,0.000000,256,-0.500000,7.81,3.125000,99999999,99999999,4,-0.500000,-0.78,-2.345000,359.3,1.550000,7.1,2.700000,99999999,99999999,6.86,-0.195000,9,0.000000,99999999,99999999,99999999,99999999,0.25,0.005000,1531.33,0.005000,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,130,1.000000,94.47,1.000000,36.01,0.000000,10,-1.25,Deceleration,High,Deceleration_High,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,-4.520000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:41.000-05:00,2,-79.94622564,0.000008,40.44443927,0.000008,2.6897e-005,0,1.0,-0.625000,3.0,-0.500000,253.0,0.000000,Plain,Low,Plain_Low,354.2,-2.550000,-9.43,0.050000,-0.4,0.015000,-0.42,-0.675000,-0.02,-0.010000,-0.02,-0.015000,-0.04,0.005000,-0.98,0.015000,-0.16,-0.070000,3.21,-0.010000,99999999,99999999,994.76,-0.015000,-808.55,-0.005000,99999999,99999999,89,0.000000,35.69,1.965000,-100.4,0.000000,733.5,-198.625000,0.11,0.000000,0.35,-0.100000,0.01,0.000000,0.03,0.000000,253,-1.500000,10.16,1.175000,99999999,99999999,3,-0.500000,-3.12,-1.170000,354.2,-2.550000,8.1,0.500000,99999999,99999999,4.31,-1.275000,9,0.000000,99999999,99999999,99999999,99999999,0.25,0.000000,1531.33,0.000000,99999999,99999999,99999999,99999999,12.58,0.000000,7.95,0.000000,35.55,0.000000,99999999,99999999,132,1.000000,95.08,0.305000,37.24,0.615000,0,-1.38889,Deceleration,High,Deceleration_High,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:43.000-05:00,2,-79.94620622,0.000010,40.44446559,0.000013,5.50702e-006,4.95632e-005,1.0,0.000000,3.0,0.000000,252.0,-0.500000,Downhill,Medium,Downhill_Medium,354.1,-0.050000,-9.33,0.050000,-0.55,-0.075000,-0.55,-0.065000,-0.03,-0.005000,0.03,0.025000,-0.04,0.000000,-1.02,-0.020000,-0,0.080000,3.2,-0.005000,99999999,99999999,994.86,0.050000,-808.55,0.000000,99999999,99999999,89,0.000000,36.86,0.585000,-100.4,0.000000,687.25,-23.125000,0.11,0.000000,0.32,-0.015000,0.01,0.000000,0.03,0.000000,252,-0.500000,10.16,0.000000,99999999,99999999,3,0.000000,-6.25,-1.565000,354.1,-0.050000,0.6,-3.750000,99999999,99999999,3.93,-0.190000,8,-0.500000,99999999,99999999,99999999,99999999,0.25,0.000000,1531.33,0.000000,0.47,0.47,0.63,0.63,12.58,0.000000,7.95,0.000000,35.55,0.000000,6.57,6.57,134,1.000000,96.17,0.545000,38.11,0.435000,3,0.416667,Acceleration,Medium,Acceleration_Medium,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,17.65,0.000000
26,DRIVING1,2014-03-03T11:34:45.000-05:00,2,-79.94621358,-0.000004,40.44449864,0.000017,1.38064e-005,0.000220902,1.75,0.375000,3.0,0.000000,251.0,-0.500000,Downhill,Medium,Downhill_Medium,336.1,-9.000000,-9.99,-0.330000,-2.15,-0.800000,-2.53,-0.990000,0.09,0.060000,0.07,0.020000,-0.22,-0.090000,-1.02,0.000000,-0.36,-0.180000,3.21,0.005000,99999999,99999999,994.82,-0.020000,-808.56,-0.005000,99999999,99999999,89,0.000000,61.96,12.550000,-100.4,0.000000,719.5,16.125000,0.11,0.000000,0.32,0.000000,0.01,0.000000,0.03,0.000000,251,-0.500000,1.56,-4.300000,99999999,99999999,3,0.000000,-2.34,1.955000,336.1,-9.000000,0.4,-0.100000,99999999,99999999,3.98,0.025000,8,0.000000,99999999,99999999,99999999,99999999,0.25,0.000000,1531.33,0.000000,0.22,-0.125000,0.3,-0.165000,12.58,0.000000,7.95,0.000000,35.55,0.000000,2.94,-1.815000,136,1.000000,98.39,1.110000,38.11,0.000000,4,0.138889,Acceleration,Low,Acceleration_Low,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,24.71,3.530000
26,DRIVING1,2014-03-03T11:34:47.000-05:00,2,-79.94623793,-0.000012,40.44452385,0.000013,9.35582e-006,0.00134724,3.25,0.750000,3.0,0.000000,250.0,-0.500000,Downhill,Medium,Downhill_Medium,326.0,-5.050000,-10.27,-0.140000,-3.19,-0.520000,-1.57,0.480000,-0.07,-0.080000,-0.09,-0.080000,-0.3,-0.040000,-0.86,0.080000,-0.15,0.105000,3.27,0.030000,99999999,99999999,994.74,-0.040000,-808.61,-0.025000,99999999,99999999,89,0.000000,71.76,4.900000,-100.41,-0.005000,1726.5,503.500000,0.11,0.000000,1.73,0.705000,0.03,0.010000,0.03,0.000000,250,-0.500000,0,-0.780000,99999999,99999999,3,0.000000,-0.78,0.780000,326,-5.050000,5.7,2.650000,99999999,99999999,21.53,8.775000,9,0.500000,99999999,99999999,99999999,99999999,0.25,0.000000,1531.33,0.000000,5.54,2.660000,7.43,3.565000,12.58,0.000000,7.95,0.000000,35.55,0.000000,30.64,13.850000,138,1.000000,100.06,0.835000,38.11,0.000000,12,1.11111,Acceleration,High,Acceleration_High,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,22.35,-1.180000
26,DRIVING1,2014-03-03T11:34:49.000-05:00,2,-79.94634284,-0.000052,40.44455839,0.000017,4.05492e-005,0.0178822,4.75,0.750000,4.0,0.500000,250.0,0.000000,Plain,Low,Plain_Low,287.7,-19.150000,-8.84,0.715000,-0.81,1.190000,-1.2,0.185000,-0.07,0.000000,0,0.045000,-0.08,0.110000,-0.9,-0.020000,-0.22,-0.035000,3.39,0.060000,99999999,99999999,994.8,0.030000,-808.66,-0.025000,99999999,99999999,89,0.000000,49.41,-11.175000,-100.41,0.000000,2170,221.750000,0.12,0.005000,1.99,0.130000,0.03,0.000000,0.03,0.000000,250,0.000000,-0.78,-0.390000,99999999,99999999,4,0.500000,-1.56,-0.390000,287.7,-19.150000,6.6,0.450000,99999999,99999999,24.75,1.610000,9,0.000000,99999999,99999999,99999999,99999999,0.26,0.005000,1531.34,0.005000,10.11,2.285000,13.55,3.060000,12.58,0.000000,7.95,0.000000,35.54,-0.005000,44.48,6.920000,140,1.000000,102.09,1.015000,38.11,0.000000,21,1.25,Acceleration,High,Acceleration_High,99999999,99999999,99999999,99999999,99999999,99999999,99999999,99999999,403.29,0.000000,99999999,99999999,99999999,99999999,99999999,99999999,23.53,0.590000
